date,forecast_units,sku
2024-02-26,13.971958378829491,SKU_106
2024-03-04,13.951294198894267,SKU_106
2024-03-11,13.93063001900613,SKU_106
2024-03-18,13.909965839117993,SKU_106
2024-03-25,13.889301659229856,SKU_106
2024-04-08,13.847973299453582,SKU_106
2024-04-22,13.806644939677307,SKU_106
2024-04-29,13.78598075978917,SKU_106
2024-05-06,13.765316579901034,SKU_106
2024-05-20,13.723988220124758,SKU_106
2024-05-27,13.703324040236621,SKU_106
2024-06-10,13.661995680460345,SKU_106
2024-06-17,13.641331500572209,SKU_106
2024-06-23,13.623619346382378,SKU_106
2024-06-30,13.60295516649424,SKU_106
2024-07-07,13.582290986606102,SKU_106
2024-07-14,13.561626806717966,SKU_106
2024-07-21,13.540962626829828,SKU_106
2024-07-28,13.520298446941691,SKU_106
2024-08-04,13.499634267053555,SKU_106
2024-08-11,13.478970087165418,SKU_106
2024-08-18,13.458305907277278,SKU_106
2024-08-25,13.437641727389142,SKU_106
2024-09-01,13.416977547501006,SKU_106
2024-09-08,13.39631336761287,SKU_106
2023-01-02,17.010183,SKU_107
2023-01-09,16.99411496756757,SKU_107
2023-01-16,16.978046935135136,SKU_107
2023-01-30,16.94591087053227,SKU_107
2023-02-06,16.929842838416203,SKU_107
2023-02-20,16.897706774184066,SKU_107
2023-03-06,16.865570709719066,SKU_107
2023-03-13,16.849502677486562,SKU_107
2023-03-20,16.83343464502001,SKU_107
2023-03-27,16.81736661255345,SKU_107
2023-04-03,16.80129857996628,SKU_107
2023-04-10,16.785230547350366,SKU_107
2023-04-17,16.76916251473445,SKU_107
2023-04-24,16.753094481955074,SKU_107
2023-05-01,16.7370264491757,SKU_107
2023-05-15,16.704890383913188,SKU_107
2023-05-22,16.68882235118647,SKU_107
2023-05-29,16.672754318459752,SKU_107
2023-06-12,16.640618253569247,SKU_107
2023-06-19,16.624550221123997,SKU_107
2023-06-26,16.608482188477907,SKU_107
2023-07-03,16.592414155831815,SKU_107
2023-07-10,16.576346123269214,SKU_107
2023-07-31,16.528142024943005,SKU_107
2023-08-07,16.512073992167608,SKU_107
2023-08-14,16.49600595968794,SKU_107
2023-08-21,16.479937927208265,SKU_107
2023-08-28,16.463869894877657,SKU_107
2023-09-11,16.431733830216434,SKU_107
2023-09-18,16.415665958850095,SKU_107
2023-09-25,16.399598087326574,SKU_107
2023-10-09,16.367462344279538,SKU_107
2023-10-16,16.351394473196596,SKU_107
2023-10-23,16.33532660211366,SKU_107
2023-11-06,16.303190860821662,SKU_107
2023-11-13,16.287122990271474,SKU_107
2023-11-27,16.254987249171098,SKU_107
2023-12-11,16.222851508643927,SKU_107
2024-01-01,16.174647897853177,SKU_107
2024-01-15,16.142512157666616,SKU_107
2024-01-22,16.126444287573335,SKU_107
2024-01-29,16.110376417742305,SKU_107
2024-02-05,16.09430854786861,SKU_107
2024-02-19,16.062172808121225,SKU_107
2024-02-26,16.04610493833287,SKU_107
2024-03-04,16.03003706854452,SKU_107
2024-03-11,16.013969198756165,SKU_107
2024-03-18,15.997901328967812,SKU_107
2024-03-25,15.98183345917946,SKU_107
2024-04-15,15.933629849814402,SKU_107
2024-04-22,15.917561980026049,SKU_107
2024-05-06,15.885426240449343,SKU_107
2024-05-13,15.86935837066099,SKU_107
2024-05-27,15.837222631084284,SKU_107
2024-06-03,15.821154761295931,SKU_107
2024-06-09,15.807382301477345,SKU_107
2024-06-16,15.79131443168899,SKU_107
2024-06-23,15.775246561900639,SKU_107
2024-06-30,15.759178692112284,SKU_107
2024-07-07,15.743110822323931,SKU_107
2024-07-14,15.72704295253558,SKU_107
2024-07-21,15.710975082747225,SKU_107
2024-07-28,15.694907212958872,SKU_107
2024-08-04,15.678839343170521,SKU_107
2024-08-11,15.662771473382167,SKU_107
2024-08-18,15.646703603593814,SKU_107
2024-08-25,15.630635733805462,SKU_107
2023-01-02,20.650032000000003,SKU_108
2023-01-09,20.636219290909093,SKU_108
2023-01-16,20.622406581818183,SKU_108
2023-01-30,20.594781163693668,SKU_108
2023-02-06,20.580968454631407,SKU_108
2023-02-13,20.567155745563742,SKU_108
2023-02-20,20.553343036496077,SKU_108
2023-02-27,20.5395303274573,SKU_108
2023-03-06,20.52571761841852,SKU_108
2023-03-13,20.511904909400737,SKU_108
2023-03-20,20.498092200393653,SKU_108
2023-03-27,20.484279491386566,SKU_108
2023-04-10,20.45665407340297,SKU_108
2023-04-17,20.442841364411166,SKU_108
2023-04-24,20.42902865539782,SKU_108
2023-05-15,20.38759052835777,SKU_108
2023-05-22,20.37377781931496,SKU_108
2023-06-05,20.346152401229343,SKU_108
2023-06-12,20.332339692194715,SKU_108
2023-06-19,20.318526983160087,SKU_108
2023-06-26,20.30471427412216,SKU_108
2023-07-03,20.29090156508423,SKU_108
2023-07-10,20.277088856016412,SKU_108
2023-07-17,20.26327614694859,SKU_108
2023-07-24,20.249463437862044,SKU_108
2023-07-31,20.235650728765552,SKU_108
2023-08-07,20.221838019669068,SKU_108
2023-08-14,20.20802531054038,SKU_108
2023-08-21,20.19421260141169,SKU_108
2023-09-04,20.166587183189865,SKU_108
2023-09-11,20.152774474078957,SKU_108
2023-09-18,20.13896176495525,SKU_108
2023-09-25,20.125149055831542,SKU_108
2023-10-16,20.083710928510794,SKU_108
2023-10-23,20.069898219403875,SKU_108
2023-10-30,20.056085510302076,SKU_108
2023-11-06,20.042272801200273,SKU_108
2023-11-13,20.02846009210724,SKU_108
2023-11-20,20.014647383014214,SKU_108
2023-11-27,20.000834673948738,SKU_108
2023-12-04,19.987021964889156,SKU_108
2023-12-18,19.959396546769995,SKU_108
2024-01-01,19.931771128704195,SKU_108
2024-01-08,19.917958419671294,SKU_108
2024-01-15,19.904145710634797,SKU_108
2024-01-22,19.890333001598304,SKU_108
2024-02-05,19.862707583242223,SKU_108
2024-02-12,19.848894874064186,SKU_108
2024-02-26,19.8212694556939,SKU_108
2024-03-04,19.807456746508763,SKU_108
2024-03-11,19.79364403732362,SKU_108
2024-03-18,19.77983132813848,SKU_108
2024-03-25,19.76601861895334,SKU_108
2024-04-01,19.7522059097682,SKU_108
2024-04-08,19.738393200583058,SKU_108
2024-05-13,19.669329654657354,SKU_108
2024-05-27,19.641704236287072,SKU_108
2024-06-03,19.627891527101934,SKU_108
2024-06-17,19.60026610873165,SKU_108
2024-06-24,19.58645339954651,SKU_108
2024-06-30,19.574613934530674,SKU_108
2024-07-07,19.560801225345532,SKU_108
2024-07-14,19.54698851616039,SKU_108
2024-07-21,19.53317580697525,SKU_108
2024-07-28,19.51936309779011,SKU_108
2024-08-04,19.50555038860497,SKU_108
2024-08-11,19.491737679419828,SKU_108
2024-08-18,19.47792497023469,SKU_108
2024-08-25,19.464112261049547,SKU_108
2024-09-01,19.450299551864408,SKU_108
2024-09-08,19.436486842679265,SKU_108
2024-09-15,19.422674133494123,SKU_108
2022-12-26,17.610264,SKU_109
2023-01-09,17.638003152,SKU_109
2023-01-23,17.665742304000002,SKU_109
2023-02-06,17.693481440834976,SKU_109
2023-02-13,17.70735100227775,SKU_109
2023-03-13,17.76282924804885,SKU_109
2023-03-20,17.776698805942484,SKU_109
2023-04-03,17.804437942528484,SKU_109
2023-04-10,17.81830751082148,SKU_109
2023-04-17,17.832177075564694,SKU_109
2023-05-01,17.859916205051118,SKU_109
2023-05-08,17.873785766442893,SKU_109
2023-05-15,17.88765532049087,SKU_109
2023-05-22,17.901524874538847,SKU_109
2023-05-29,17.915394436961677,SKU_109
2023-06-05,17.929263998308592,SKU_109
2023-06-12,17.943133559655504,SKU_109
2023-06-26,17.970872691256286,SKU_109
2023-07-03,17.98474225705668,SKU_109
2023-07-17,18.01248140109328,SKU_109
2023-07-24,18.02635096904408,SKU_109
2023-08-07,18.054090104945683,SKU_109
2023-08-14,18.067959681155227,SKU_109
2023-09-11,18.12343798733943,SKU_109
2023-09-25,18.15117714043153,SKU_109
2023-10-02,18.16504672025098,SKU_109
2023-10-09,18.17891630007044,SKU_109
2023-10-16,18.192785881261226,SKU_109
2023-10-23,18.206655456139245,SKU_109
2023-10-30,18.220525031017267,SKU_109
2023-11-06,18.23439459690107,SKU_109
2023-11-13,18.248264167690383,SKU_109
2023-11-20,18.262133738479697,SKU_109
2023-11-27,18.276003309393374,SKU_109
2023-12-25,18.33148159304808,SKU_109
2024-01-01,18.3453511663841,SKU_109
2024-01-08,18.359220743853438,SKU_109
2024-01-22,18.38695989879211,SKU_109
2024-02-05,18.41469907005406,SKU_109
2024-02-12,18.428568665817952,SKU_109
2024-02-19,18.44243826158184,SKU_109
2024-02-26,18.45630785431848,SKU_109
2024-03-11,18.48404703979177,SKU_109
2024-03-18,18.49791663252841,SKU_109
2024-03-25,18.51178622526505,SKU_109
